,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,sparsity mlp1,sparsity mlp2,edge sparsity,param pruned,flops ratio,flops pruned,epoch duration,run duration,lr,batch_size
100,100,0.1585625898996989,0.16672947998046875,0.9508166666666666,0.9644999504089355,0.8524999618530273,0.7174999713897705,0.006002173867603102,2871.5,0.5808814615079116,277899.5,2.363370418548584,259.79229259490967,0.005,1024
101,101,0.15973044980367024,0.16497421875,0.9508166666666666,0.9639999866485596,0.8774999976158142,0.7425000071525574,0.005828682510817081,2788.5,0.5529827971823331,264552.5,2.4893150329589844,262.2986624240875,0.005,1024
102,102,0.15728252766927084,0.177408251953125,0.9517166666666667,0.9648000001907349,0.824999988079071,0.7425000071525574,0.005706402458142597,2730.0,0.5531688300829832,264641.5,2.390599250793457,264.7060022354126,0.005,1024
103,103,0.15912434221903482,0.168489794921875,0.95145,0.9648000001907349,0.8174999952316284,0.7024999856948853,0.005619656779749588,2688.5,0.5438201542609895,260169.0,2.5408737659454346,267.26345205307007,0.005,1024
104,104,0.16260124791463215,0.16408267822265624,0.9512333333333334,0.9651999473571777,0.8349999785423279,0.6825000047683716,0.005548588031186639,2654.5,0.5345310507723501,255725.0,2.3958640098571777,269.67586874961853,0.005,1024
105,105,0.156112078221639,0.1646357666015625,0.9518833333333333,0.9659000039100647,0.7774999737739563,0.7099999785423279,0.005339562300119145,2554.5,0.511523588553751,244718.0,2.459260940551758,272.15184116363525,0.005,1024
106,106,0.15713606986999512,0.16185091552734376,0.9521666666666667,0.9648999571800232,0.7849999666213989,0.6949999928474426,0.005248636107104784,2511.0,0.4953648544135783,236987.5,2.451220750808716,274.619704246521,0.005,1024
107,107,0.1576963550567627,0.1715798095703125,0.9518666666666666,0.9648999571800232,0.8274999856948853,0.6949999928474426,0.005196379674337911,2486.0,0.48828933341694364,233602.5,2.4584574699401855,277.09484124183655,0.005,1024
108,108,0.1619593859354655,0.1735031494140625,0.9501,0.9642999768257141,0.7874999642372131,0.6150000095367432,0.005055287305867353,2418.5,0.4715954934052382,225616.0,2.387580633163452,279.4991419315338,0.005,1024
109,109,0.16064922002156576,0.16499005126953126,0.95045,0.9645999670028687,0.7774999737739563,0.6499999761581421,0.004950774440333605,2368.5,0.47371187893229655,226628.5,2.5114760398864746,282.0273380279541,0.005,1024
110,110,0.15992481231689454,0.16313253173828124,0.95095,0.9648999571800232,0.7824999690055847,0.6225000023841858,0.0049539098262996175,2370.0,0.456568633598796,218427.0,2.5513739585876465,284.60972905158997,0.005,1024
111,111,0.16054024136861164,0.168901806640625,0.9512666666666667,0.9657999873161316,0.7475000023841858,0.5999999642372131,0.004790869756066972,2292.0,0.45178926025793775,216140.5,2.4043967723846436,287.03092098236084,0.005,1024
112,112,0.15952729975382487,0.159447314453125,0.9512833333333334,0.9632999897003174,0.7599999904632568,0.6225000023841858,0.0047542902531301605,2274.5,0.43495328274910644,208086.0,2.4433412551879883,289.4906961917877,0.005,1024
113,113,0.16060292561848957,0.1694830322265625,0.9504666666666667,0.9644999504089355,0.7074999809265137,0.550000011920929,0.004628874814489664,2214.5,0.4207468489371042,201289.5,2.4350485801696777,291.9424958229065,0.005,1024
114,114,0.15636885528564454,0.1675139404296875,0.95085,0.9630999565124512,0.7174999713897705,0.5924999713897705,0.004528542463577266,2166.5,0.40866202629543696,195508.0,2.346888780593872,294.306036233902,0.005,1024
115,115,0.15649853604634603,0.16394267578125,0.95285,0.9657999873161316,0.7049999833106995,0.6024999618530273,0.00448987270332978,2148.0,0.4068027424175916,194618.5,2.372469663619995,296.6951868534088,0.005,1024
116,116,0.16013982849121094,0.172895703125,0.9501,0.9631999731063843,0.6924999952316284,0.5525000095367432,0.004428210112664869,2118.5,0.39369578395100435,188348.0,2.4478697776794434,299.1596055030823,0.005,1024
117,117,0.16083945325215657,0.16657576904296875,0.9499,0.9644999504089355,0.7475000023841858,0.5974999666213989,0.004378043937208671,2094.5,0.38201229071298676,182758.5,2.391129970550537,301.56752586364746,0.005,1024
118,118,0.1574761303583781,0.16721419677734375,0.9511333333333334,0.9637999534606934,0.6924999952316284,0.6049999594688416,0.004286072615538973,2050.5,0.380467590560398,182019.5,2.410890817642212,303.99502778053284,0.005,1024
119,119,0.15906922963460288,0.17254766845703126,0.9506666666666667,0.963699996471405,0.6974999904632568,0.5999999642372131,0.004211868481010013,2015.0,0.3773572876821137,180531.5,2.4205479621887207,306.43262219429016,0.005,1024
120,120,0.16170257059733073,0.16535250244140626,0.9513666666666667,0.9641000032424927,0.6924999952316284,0.5999999642372131,0.004171108463451851,1995.5,0.37468489371041575,179253.0,2.3781447410583496,308.82730054855347,0.005,1024
