,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,sparsity conv1,sparsity conv2,sparsity mlp1,sparsity mlp2,edge sparsity,param pruned,flops ratio,flops pruned,epoch duration,run duration,lr,batch_size
61,61,0.3456107266743978,0.395415625,0.8758666666666667,0.8912000060081482,1.0,0.7400000095367432,0.4412499964237213,0.4000000059604645,"tensor(0.4357, device='cuda:0')","tensor(467020, device='cuda:0')","tensor(0.5995, device='cuda:0')","tensor(1768027., device='cuda:0')",3.0988574028015137,194.33375358581543,0.001,1024
62,62,0.34345791142781573,0.3987575439453125,0.8765,0.8884999752044678,1.0,0.6399999856948853,0.3762499988079071,0.42600002884864807,"tensor(0.4042, device='cuda:0')","tensor(433276, device='cuda:0')","tensor(0.5244, device='cuda:0')","tensor(1546447., device='cuda:0')",3.097177267074585,197.4607150554657,0.001,1024
63,63,0.3393648450215658,0.40028466796875,0.8778333333333334,0.8905999660491943,0.949999988079071,0.6399999856948853,0.3762499988079071,0.4100000262260437,"tensor(0.3982, device='cuda:0')","tensor(426842, device='cuda:0')","tensor(0.5011, device='cuda:0')","tensor(1477775., device='cuda:0')",2.999455451965332,200.4899525642395,0.001,1024
64,64,0.35268363571166994,0.387684912109375,0.8748833333333333,0.8912999629974365,1.0,0.7199999690055847,0.38999998569488525,0.35600000619888306,"tensor(0.3882, device='cuda:0')","tensor(416056, device='cuda:0')","tensor(0.5735, device='cuda:0')","tensor(1691352., device='cuda:0')",2.988163471221924,203.50790524482727,0.001,1024
65,65,0.35212061106363934,0.40453583984375,0.87465,0.8894000053405762,1.0,0.7199999690055847,0.3487499952316284,0.3540000021457672,"tensor(0.3627, device='cuda:0')","tensor(388822, device='cuda:0')","tensor(0.5650, device='cuda:0')","tensor(1666147., device='cuda:0')",2.963552951812744,206.5012731552124,0.001,1024
66,66,0.34811553802490236,0.4071055908203125,0.8759333333333333,0.8920999765396118,0.949999988079071,0.5399999618530273,0.3162499964237213,0.35200002789497375,"tensor(0.3383, device='cuda:0')","tensor(362660, device='cuda:0')","tensor(0.4283, device='cuda:0')","tensor(1263095., device='cuda:0')",2.972931146621704,209.5040099620819,0.001,1024
67,67,0.3512233535766602,0.3911294921875,0.8740666666666667,0.8940999507904053,1.0,0.6399999856948853,0.32624998688697815,0.328000009059906,"tensor(0.3377, device='cuda:0')","tensor(361987, device='cuda:0')","tensor(0.5100, device='cuda:0')","tensor(1504079., device='cuda:0')",2.9804065227508545,212.51466393470764,0.001,1024
68,68,0.35378667449951173,0.410985693359375,0.8745333333333334,0.8910999894142151,1.0,0.4599999785423279,0.32374998927116394,0.34200000762939453,"tensor(0.3372, device='cuda:0')","tensor(361483, device='cuda:0')","tensor(0.3997, device='cuda:0')","tensor(1178743., device='cuda:0')",2.967895269393921,215.5123267173767,0.001,1024
69,69,0.3596632937113444,0.41356689453125,0.8724,0.8913999795913696,0.949999988079071,0.6399999856948853,0.2787500023841858,0.33000001311302185,"tensor(0.3100, device='cuda:0')","tensor(332324, device='cuda:0')","tensor(0.4789, device='cuda:0')","tensor(1412411., device='cuda:0')",3.133406639099121,218.67623734474182,0.001,1024
70,70,0.3687008260091146,0.417886083984375,0.86885,0.8885999917984009,1.0,0.5999999642372131,0.2849999964237213,0.28600001335144043,"tensor(0.2964, device='cuda:0')","tensor(317731, device='cuda:0')","tensor(0.4765, device='cuda:0')","tensor(1405295., device='cuda:0')",3.003905773162842,221.7099151611328,0.001,1024
